student_id,course_id,chapter_id,time_spent,score,completed
739,C102,7,50.21,34.13,0
739,C102,8,21.32,70.98,0
739,C102,9,28.04,38.25,0
739,C102,10,28.31,43.5,0
739,C102,11,8.25,61.93,0
739,C102,12,33.41,75.46,0
740,C103,1,22.44,60.43,0
740,C103,2,31.4,72.48,0
740,C103,3,36.34,30.28,0
740,C103,4,18.63,55.97,0
740,C103,5,11.84,59.55,0
740,C103,6,29.26,56.69,0
740,C103,7,37.83,47.27,0
740,C103,8,31.58,38.8,0
741,C103,1,21.58,42.02,0
741,C103,2,20.36,50.0,0
741,C103,3,59.27,13.71,0
741,C103,4,28.65,34.0,0
741,C103,5,39.53,57.89,0
741,C103,6,13.38,28.98,0
741,C103,7,43.09,8.49,0
741,C103,8,25.6,40.17,0
742,C102,1,13.91,81.21,0
742,C102,2,31.22,39.77,0
742,C102,3,32.51,28.01,0
742,C102,4,27.1,9.77,0
742,C102,5,18.44,50.02,0
742,C102,6,47.25,43.61,0
742,C102,7,53.55,23.84,0
742,C102,8,27.84,54.46,0
742,C102,9,44.56,57.61,0
742,C102,10,18.48,37.09,0
742,C102,11,31.32,34.2,0
742,C102,12,32.38,50.41,0
743,C103,1,32.77,51.1,0
743,C103,2,11.44,61.41,0
743,C103,3,44.65,32.59,0
743,C103,4,25.79,66.48,0
743,C103,5,22.32,56.14,0
743,C103,6,14.52,21.81,0
743,C103,7,23.7,33.46,0
743,C103,8,28.66,54.49,0
744,C101,1,21.17,44.59,0
744,C101,2,43.75,50.69,0
744,C101,3,51.26,8.4,0
744,C101,4,26.58,63.94,0
744,C101,5,41.38,11.67,0
744,C101,6,29.56,40.18,0
744,C101,7,37.52,0.06,0
744,C101,8,31.11,22.92,0
744,C101,9,22.25,29.41,0
744,C101,10,28.77,34.6,0
745,C102,1,29.93,3.26,0
745,C102,2,35.65,0.0,0
745,C102,3,45.34,28.94,0
745,C102,4,20.9,40.37,0
745,C102,5,44.75,0.0,0
745,C102,6,30.67,0.0,0
745,C102,7,47.18,19.68,0
745,C102,8,5.57,58.5,0
745,C102,9,35.38,16.89,0
745,C102,10,48.08,2.69,0
745,C102,11,19.07,0.0,0
745,C102,12,51.7,34.61,0
746,C101,1,25.36,59.84,0
746,C101,2,23.64,55.3,0
746,C101,3,35.39,28.07,0
746,C101,4,22.69,55.34,0
746,C101,5,23.89,29.07,0
746,C101,6,12.71,67.47,0
746,C101,7,32.21,40.0,0
746,C101,8,14.65,29.13,0
746,C101,9,16.56,47.89,0
746,C101,10,17.93,70.64,0
747,C103,1,41.9,50.58,0
747,C103,2,5.08,60.35,0
747,C103,3,25.84,31.98,0
747,C103,4,19.23,76.65,0
747,C103,5,38.36,33.39,0
747,C103,6,24.82,48.18,0
747,C103,7,46.35,29.97,0
747,C103,8,17.07,33.75,0
748,C103,1,38.15,48.35,0
748,C103,2,20.06,51.66,0
748,C103,3,37.05,36.86,0
748,C103,4,49.79,36.55,0
748,C103,5,34.25,30.76,0
748,C103,6,26.02,42.38,0
748,C103,7,38.8,52.59,0
748,C103,8,24.26,50.74,0
749,C101,1,44.14,32.11,0
749,C101,2,31.8,0.0,0
749,C101,3,57.37,10.16,0
749,C101,4,47.89,45.14,0
749,C101,5,33.69,2.13,0
749,C101,6,23.57,17.95,0
749,C101,7,64.04,4.53,0
749,C101,8,48.59,21.96,0
749,C101,9,39.14,1.44,0
749,C101,10,32.38,0.0,0
750,C102,1,25.81,48.13,0
750,C102,2,29.89,51.09,0
750,C102,3,37.44,30.69,0
750,C102,4,13.61,36.55,0
750,C102,5,26.02,34.26,0
750,C102,6,32.92,35.42,0
750,C102,7,40.22,31.37,0
750,C102,8,31.95,58.81,0
750,C102,9,31.5,13.71,0
750,C102,10,35.77,68.21,0
750,C102,11,21.47,48.85,0
750,C102,12,17.99,16.08,0
751,C103,1,25.77,26.34,0
751,C103,2,21.39,20.66,0
751,C103,3,47.03,13.4,0
751,C103,4,37.13,41.88,0
751,C103,5,56.37,48.54,0
751,C103,6,33.98,22.35,0
751,C103,7,50.23,24.37,0
751,C103,8,26.05,43.41,0
752,C103,1,32.51,30.76,0
752,C103,2,32.0,19.33,0
752,C103,3,51.46,6.6,0
752,C103,4,49.24,7.16,0
752,C103,5,39.14,28.63,0
752,C103,6,24.2,23.52,0
752,C103,7,42.35,28.86,0
752,C103,8,21.96,12.62,0
753,C103,1,18.8,48.73,0
753,C103,2,40.56,26.97,0
753,C103,3,44.0,25.65,0
753,C103,4,24.91,36.77,0
753,C103,5,24.36,15.19,0
753,C103,6,43.03,37.82,0
753,C103,7,58.36,6.08,0
753,C103,8,29.23,27.21,0
754,C101,1,46.76,0.0,0
754,C101,2,23.76,22.47,0
754,C101,3,17.72,6.11,0
754,C101,4,38.79,30.56,0
754,C101,5,48.93,53.29,0
754,C101,6,36.73,34.81,0
754,C101,7,48.85,0.0,0
754,C101,8,17.18,31.62,0
754,C101,9,38.69,34.46,0
754,C101,10,22.55,44.17,0
755,C101,1,23.77,77.6,1
755,C101,2,14.73,78.89,1
755,C101,3,28.04,46.95,1
755,C101,4,20.31,60.93,1
755,C101,5,12.92,61.52,1
755,C101,6,24.06,56.13,1
755,C101,7,32.55,49.21,1
755,C101,8,16.3,83.59,1
755,C101,9,15.96,85.4,1
755,C101,10,20.73,62.52,1
756,C103,1,31.38,26.51,0
756,C103,2,18.77,26.31,0
756,C103,3,39.83,25.57,0
756,C103,4,46.4,11.17,0
756,C103,5,50.78,27.64,0
756,C103,6,21.82,40.94,0
756,C103,7,43.68,18.9,0
756,C103,8,27.97,17.32,0
757,C102,1,20.49,30.59,0
757,C102,2,26.82,34.05,0
757,C102,3,25.27,46.68,0
757,C102,4,13.62,17.39,0
757,C102,5,27.36,47.58,0
757,C102,6,21.01,47.42,0
757,C102,7,35.73,27.23,0
757,C102,8,33.8,29.99,0
757,C102,9,26.02,61.77,0
757,C102,10,16.92,36.78,0
757,C102,11,30.34,37.27,0
757,C102,12,18.07,65.45,0
758,C101,1,10.74,68.69,0
758,C101,2,22.06,36.45,0
758,C101,3,42.47,34.58,0
758,C101,4,44.31,17.59,0
758,C101,5,34.17,53.63,0
758,C101,6,25.57,54.3,0
758,C101,7,48.53,14.5,0
758,C101,8,42.42,19.1,0
758,C101,9,16.65,38.56,0
758,C101,10,43.98,37.86,0
759,C102,1,40.17,37.05,0
759,C102,2,16.51,35.29,0
759,C102,3,53.21,28.41,0
759,C102,4,44.69,52.62,0
759,C102,5,21.35,42.32,0
759,C102,6,19.46,31.53,0
759,C102,7,81.39,37.89,0
759,C102,8,35.0,32.21,0
759,C102,9,41.42,58.04,0
759,C102,10,44.25,69.05,0
759,C102,11,13.79,24.91,0
759,C102,12,18.09,27.39,0
760,C101,1,20.32,77.62,0
760,C101,2,40.97,46.43,0
760,C101,3,53.92,45.9,0
760,C101,4,21.29,16.39,0
760,C101,5,23.24,36.86,0
760,C101,6,26.78,47.87,0
760,C101,7,38.12,36.26,0
760,C101,8,14.93,52.7,0
760,C101,9,21.39,49.53,0
760,C101,10,33.06,28.16,0
761,C101,1,27.55,30.35,0
761,C101,2,37.29,27.26,0
761,C101,3,37.72,18.28,0
761,C101,4,39.13,30.68,0
761,C101,5,33.09,67.7,0
761,C101,6,27.97,54.74,0
761,C101,7,59.01,35.65,0
761,C101,8,28.53,47.69,0
761,C101,9,16.38,26.36,0
761,C101,10,22.91,71.67,0
762,C102,1,23.08,14.97,0
762,C102,2,37.82,32.76,0
762,C102,3,59.36,27.13,0
762,C102,4,17.21,18.51,0
762,C102,5,46.38,27.57,0
762,C102,6,44.49,28.38,0
762,C102,7,37.53,17.38,0
762,C102,8,21.59,22.14,0
762,C102,9,34.01,38.3,0
762,C102,10,14.98,30.36,0
762,C102,11,25.64,20.9,0
762,C102,12,33.29,22.37,0
763,C102,1,26.12,79.08,1
763,C102,2,15.62,46.91,1
763,C102,3,28.57,39.4,1
763,C102,4,14.91,43.71,1
763,C102,5,18.45,55.29,1
763,C102,6,23.0,71.33,1
763,C102,7,34.93,28.31,1
763,C102,8,21.21,50.44,1
763,C102,9,11.1,54.92,1
763,C102,10,25.37,55.77,1
763,C102,11,28.47,69.58,1
763,C102,12,16.25,78.75,1
764,C102,1,16.77,76.12,0
764,C102,2,26.43,48.52,0
764,C102,3,29.55,43.95,0
764,C102,4,28.52,57.67,0
764,C102,5,20.21,60.75,0
764,C102,6,31.72,38.2,0
764,C102,7,25.0,37.97,0
764,C102,8,11.57,50.52,0
764,C102,9,20.7,66.52,0
764,C102,10,21.14,64.84,0
764,C102,11,20.16,63.24,0
764,C102,12,41.04,32.21,0
765,C101,1,48.38,47.09,0
765,C101,2,25.77,57.92,0
765,C101,3,38.22,13.65,0
765,C101,4,34.78,16.04,0
765,C101,5,21.74,64.2,0
765,C101,6,22.25,35.68,0
765,C101,7,45.27,22.21,0
765,C101,8,14.96,50.21,0
765,C101,9,23.71,27.43,0
765,C101,10,30.61,53.06,0
766,C102,1,26.33,44.02,0
766,C102,2,40.73,32.72,0
766,C102,3,50.1,30.29,0
766,C102,4,37.7,37.55,0
766,C102,5,20.29,30.03,0
766,C102,6,32.49,64.24,0
766,C102,7,39.03,32.69,0
766,C102,8,25.97,38.62,0
766,C102,9,43.89,48.43,0
766,C102,10,17.09,28.38,0
766,C102,11,41.37,39.09,0
766,C102,12,17.99,24.68,0
767,C102,1,30.33,52.12,0
767,C102,2,41.57,64.21,0
767,C102,3,32.32,26.41,0
767,C102,4,15.38,56.88,0
767,C102,5,19.07,76.96,0
767,C102,6,33.91,61.34,0
767,C102,7,25.22,27.84,0
767,C102,8,32.31,43.4,0
767,C102,9,31.3,58.97,0
767,C102,10,23.17,41.31,0
767,C102,11,22.06,54.69,0
767,C102,12,30.62,38.56,0
768,C102,1,29.0,48.26,0
768,C102,2,19.92,18.57,0
768,C102,3,49.29,10.37,0
768,C102,4,40.82,35.98,0
768,C102,5,13.84,31.11,0
768,C102,6,32.19,30.33,0
768,C102,7,43.06,32.95,0
768,C102,8,26.65,24.26,0
768,C102,9,25.73,59.54,0
768,C102,10,44.63,8.02,0
768,C102,11,38.97,42.07,0
768,C102,12,37.38,30.06,0
769,C102,1,44.94,3.13,0
769,C102,2,20.21,0.0,0
769,C102,3,63.95,12.89,0
769,C102,4,47.42,27.28,0
769,C102,5,32.33,16.19,0
769,C102,6,31.2,14.09,0
769,C102,7,44.29,15.4,0
769,C102,8,51.09,5.0,0
769,C102,9,53.67,18.95,0
769,C102,10,40.63,0.0,0
769,C102,11,14.95,19.41,0
769,C102,12,47.51,7.17,0
770,C102,1,21.14,51.76,1
770,C102,2,17.15,100.0,1
770,C102,3,18.44,48.87,1
770,C102,4,15.15,75.98,1
770,C102,5,24.15,59.59,1
770,C102,6,23.31,98.7,1
770,C102,7,25.84,51.44,1
770,C102,8,13.64,65.67,1
770,C102,9,15.98,77.34,1
770,C102,10,23.8,63.74,1
770,C102,11,25.66,88.33,1
770,C102,12,21.77,57.64,1
771,C102,1,22.37,47.67,0
771,C102,2,18.28,43.59,0
771,C102,3,34.95,30.53,0
771,C102,4,30.85,53.44,0
771,C102,5,42.34,54.96,0
771,C102,6,45.61,35.59,0
771,C102,7,34.16,11.76,0
771,C102,8,9.34,17.18,0
771,C102,9,31.37,25.04,0
771,C102,10,28.83,40.83,0
771,C102,11,27.56,16.61,0
771,C102,12,30.13,19.96,0
772,C102,1,41.44,34.15,0
772,C102,2,45.52,59.68,0
772,C102,3,37.41,14.36,0
772,C102,4,28.12,55.51,0
772,C102,5,23.95,51.83,0
772,C102,6,40.16,26.6,0
772,C102,7,36.49,32.6,0
772,C102,8,30.07,27.92,0
772,C102,9,25.26,37.15,0
772,C102,10,13.69,49.69,0
772,C102,11,24.06,0.0,0
772,C102,12,28.4,27.09,0
773,C101,1,13.58,49.18,1
773,C101,2,19.72,55.74,1
773,C101,3,20.92,48.86,1
773,C101,4,11.02,43.78,1
773,C101,5,26.57,74.34,1
773,C101,6,15.38,65.59,1
773,C101,7,28.14,53.5,1
773,C101,8,12.62,71.14,1
773,C101,9,14.02,62.81,1
773,C101,10,17.77,65.54,1
774,C102,1,26.25,29.68,0
774,C102,2,12.36,46.75,0
774,C102,3,47.65,26.35,0
774,C102,4,21.02,44.25,0
774,C102,5,18.42,54.97,0
774,C102,6,33.13,59.14,0
774,C102,7,27.83,62.4,0
774,C102,8,23.18,43.64,0
774,C102,9,33.22,45.26,0
774,C102,10,35.11,39.24,0
774,C102,11,33.35,55.31,0
774,C102,12,32.31,80.82,0
775,C101,1,48.17,5.01,0
775,C101,2,22.0,14.09,0
775,C101,3,56.37,17.76,0
775,C101,4,31.91,28.34,0
775,C101,5,40.46,36.17,0
775,C101,6,46.12,53.44,0
775,C101,7,50.45,12.22,0
775,C101,8,40.71,8.98,0
775,C101,9,26.15,41.13,0
775,C101,10,32.4,8.02,0
776,C103,1,36.52,38.27,0
776,C103,2,49.46,22.81,0
776,C103,3,77.97,13.05,0
776,C103,4,34.28,0.0,0
776,C103,5,30.58,33.92,0
776,C103,6,54.67,8.69,0
776,C103,7,59.45,24.56,0
776,C103,8,36.07,0.0,0
777,C103,1,31.99,31.25,0
777,C103,2,23.35,28.13,0
777,C103,3,16.41,40.58,0
777,C103,4,25.48,69.43,0
777,C103,5,32.81,40.15,0
777,C103,6,24.81,53.95,0
777,C103,7,46.5,33.53,0
777,C103,8,34.92,41.01,0
778,C101,1,32.27,31.12,0
778,C101,2,19.77,7.99,0
778,C101,3,54.39,14.63,0
778,C101,4,31.16,22.64,0
778,C101,5,49.7,46.97,0
778,C101,6,19.38,20.05,0
778,C101,7,58.82,24.71,0
778,C101,8,32.53,10.98,0
778,C101,9,25.48,20.29,0
778,C101,10,36.03,53.6,0
779,C102,1,20.48,30.75,0
779,C102,2,41.82,10.68,0
779,C102,3,61.76,19.87,0
779,C102,4,23.5,8.38,0
779,C102,5,38.45,29.82,0
779,C102,6,32.89,18.87,0
779,C102,7,43.37,16.72,0
779,C102,8,30.08,22.34,0
779,C102,9,15.21,73.31,0
779,C102,10,16.98,35.11,0
779,C102,11,12.74,2.43,0
779,C102,12,32.14,35.0,0
780,C101,1,22.02,57.41,1
780,C101,2,13.28,82.15,1
780,C101,3,35.16,27.31,1
780,C101,4,19.68,61.82,1
780,C101,5,17.19,71.24,1
780,C101,6,24.82,56.8,1
780,C101,7,27.33,54.76,1
780,C101,8,25.47,60.75,1
780,C101,9,8.88,64.82,1
780,C101,10,23.95,18.34,1
781,C103,1,21.95,42.21,0
781,C103,2,17.78,43.3,0
781,C103,3,50.06,25.89,0
781,C103,4,33.69,33.43,0
781,C103,5,31.94,45.55,0
781,C103,6,28.48,45.63,0
781,C103,7,43.68,4.67,0
781,C103,8,13.43,51.78,0
782,C101,1,32.32,12.58,0
782,C101,2,28.42,3.02,0
782,C101,3,62.45,19.02,0
782,C101,4,26.72,4.76,0
782,C101,5,29.69,0.0,0
782,C101,6,41.12,27.41,0
782,C101,7,72.2,0.22,0
782,C101,8,22.88,13.71,0
782,C101,9,50.11,15.71,0
782,C101,10,43.05,30.52,0
783,C103,1,29.13,56.17,0
783,C103,2,29.37,12.64,0
783,C103,3,40.14,11.72,0
783,C103,4,35.18,18.21,0
783,C103,5,34.27,20.61,0
783,C103,6,9.19,36.25,0
783,C103,7,48.71,26.28,0
783,C103,8,24.38,19.96,0
784,C101,1,37.04,47.79,0
784,C101,2,28.07,42.8,0
784,C101,3,24.23,41.42,0
784,C101,4,32.04,58.28,0
784,C101,5,23.1,56.58,0
784,C101,6,31.92,71.92,0
784,C101,7,44.99,32.39,0
784,C101,8,13.87,49.96,0
784,C101,9,26.69,58.26,0
784,C101,10,35.69,46.19,0
785,C101,1,6.82,72.79,0
785,C101,2,12.11,37.89,0
785,C101,3,23.64,29.76,0
785,C101,4,15.61,67.02,0
785,C101,5,22.65,43.89,0
785,C101,6,21.5,67.97,0
785,C101,7,30.41,40.02,0
785,C101,8,9.17,48.24,0
785,C101,9,9.4,73.67,0
785,C101,10,24.62,58.03,0
786,C101,1,11.43,53.51,0
786,C101,2,28.4,29.09,0
786,C101,3,33.26,41.03,0
786,C101,4,5.0,70.84,0
786,C101,5,25.96,61.56,0
786,C101,6,20.03,24.97,0
786,C101,7,38.97,33.05,0
786,C101,8,23.47,67.12,0
786,C101,9,29.12,79.63,0
786,C101,10,24.42,40.44,0
787,C101,1,32.03,54.6,0
787,C101,2,14.37,39.49,0
787,C101,3,57.29,23.84,0
787,C101,4,36.86,46.76,0
787,C101,5,37.09,27.22,0
787,C101,6,20.58,39.67,0
787,C101,7,27.83,23.54,0
787,C101,8,30.5,66.13,0
787,C101,9,31.91,48.74,0
787,C101,10,39.05,24.89,0
788,C101,1,50.62,38.5,0
788,C101,2,38.41,54.14,0
788,C101,3,28.19,29.56,0
788,C101,4,29.36,44.64,0
788,C101,5,20.95,22.94,0
788,C101,6,23.55,38.22,0
788,C101,7,53.04,44.63,0
788,C101,8,41.02,52.59,0
788,C101,9,18.62,33.56,0
788,C101,10,29.95,30.2,0
789,C103,1,29.19,58.13,0
789,C103,2,31.58,36.51,0
789,C103,3,42.62,26.43,0
789,C103,4,16.15,58.06,0
789,C103,5,33.08,57.4,0
789,C103,6,23.7,54.73,0
789,C103,7,36.38,22.13,0
789,C103,8,13.79,48.9,0
790,C101,1,26.62,53.26,0
790,C101,2,24.62,51.56,0
790,C101,3,38.5,46.98,0
790,C101,4,27.23,78.23,0
790,C101,5,29.63,39.91,0
790,C101,6,18.57,21.47,0
790,C101,7,31.02,19.95,0
790,C101,8,30.01,35.23,0
790,C101,9,28.17,62.35,0
790,C101,10,25.74,74.31,0
791,C101,1,32.35,17.45,0
791,C101,2,44.69,0.0,0
791,C101,3,34.7,15.95,0
791,C101,4,51.67,28.93,0
791,C101,5,18.71,7.58,0
791,C101,6,53.05,16.22,0
791,C101,7,40.38,31.8,0
791,C101,8,45.53,44.65,0
791,C101,9,23.27,2.66,0
791,C101,10,35.57,30.57,0
792,C101,1,37.04,21.1,0
792,C101,2,31.92,30.66,0
792,C101,3,44.3,26.65,0
792,C101,4,18.08,37.96,0
792,C101,5,12.86,47.71,0
792,C101,6,18.42,58.9,0
792,C101,7,42.51,48.28,0
792,C101,8,27.84,54.91,0
792,C101,9,36.39,37.69,0
792,C101,10,12.5,50.11,0
793,C102,1,64.6,43.92,0
793,C102,2,61.17,23.02,0
793,C102,3,59.83,10.13,0
793,C102,4,45.99,3.85,0
793,C102,5,5.41,10.22,0
793,C102,6,18.3,44.25,0
793,C102,7,74.81,0.69,0
793,C102,8,50.84,36.35,0
793,C102,9,16.94,16.23,0
793,C102,10,28.66,33.3,0
793,C102,11,20.98,20.6,0
793,C102,12,27.41,29.18,0
794,C103,1,23.25,35.77,0
794,C103,2,47.51,32.71,0
794,C103,3,32.63,31.81,0
794,C103,4,26.95,17.74,0
794,C103,5,49.35,33.68,0
794,C103,6,24.74,41.36,0
794,C103,7,58.77,9.18,0
794,C103,8,30.9,70.27,0
795,C101,1,15.43,34.53,0
795,C101,2,28.04,63.76,0
795,C101,3,36.37,37.47,0
795,C101,4,13.68,22.15,0
795,C101,5,22.01,65.37,0
795,C101,6,26.83,48.15,0
795,C101,7,41.77,40.29,0
795,C101,8,20.89,54.13,0
795,C101,9,18.96,73.55,0
795,C101,10,19.23,30.57,0
796,C103,1,24.33,54.6,0
796,C103,2,25.5,33.34,0
796,C103,3,48.3,42.07,0
796,C103,4,34.44,41.77,0
796,C103,5,26.99,52.66,0
796,C103,6,32.61,67.1,0
796,C103,7,37.08,17.95,0
796,C103,8,37.76,58.04,0
797,C101,1,34.8,10.82,0
797,C101,2,41.43,11.41,0
797,C101,3,43.72,24.77,0
797,C101,4,41.26,35.08,0
797,C101,5,37.14,33.06,0
797,C101,6,30.32,34.76,0
797,C101,7,44.04,5.46,0
797,C101,8,22.8,37.15,0
797,C101,9,28.11,31.14,0
797,C101,10,27.35,20.53,0
798,C102,1,26.89,35.17,0
798,C102,2,33.89,32.39,0
798,C102,3,34.66,9.42,0
798,C102,4,55.9,18.15,0
798,C102,5,24.78,42.85,0
798,C102,6,33.56,42.91,0
798,C102,7,40.52,25.78,0
798,C102,8,30.57,30.41,0
798,C102,9,32.41,50.93,0
798,C102,10,29.74,34.86,0
798,C102,11,40.63,49.52,0
798,C102,12,45.78,8.75,0
799,C103,1,25.89,41.39,0
799,C103,2,23.38,70.44,0
799,C103,3,26.39,40.87,0
799,C103,4,27.83,38.61,0
799,C103,5,20.55,59.19,0
799,C103,6,15.85,41.48,0
799,C103,7,31.38,44.46,0
799,C103,8,26.2,41.75,0
800,C102,1,16.65,26.98,0
800,C102,2,20.26,67.97,0
800,C102,3,39.68,34.07,0
800,C102,4,19.88,45.28,0
800,C102,5,23.92,35.1,0
800,C102,6,20.41,47.9,0
800,C102,7,24.23,25.7,0
800,C102,8,26.25,51.27,0
800,C102,9,20.71,37.46,0
800,C102,10,35.22,38.56,0
800,C102,11,25.02,43.81,0
800,C102,12,23.37,57.99,0
801,C102,1,35.14,40.68,0
801,C102,2,55.9,20.87,0
801,C102,3,53.32,37.32,0
801,C102,4,48.55,13.56,0
801,C102,5,27.95,37.16,0
801,C102,6,23.35,39.13,0
801,C102,7,56.76,20.39,0
801,C102,8,32.21,13.37,0
801,C102,9,52.39,19.12,0
801,C102,10,30.4,21.61,0
801,C102,11,37.49,7.35,0
801,C102,12,28.59,13.55,0
802,C101,1,15.45,27.5,0
802,C101,2,7.55,31.78,0
802,C101,3,42.84,36.05,0
802,C101,4,25.59,61.88,0
802,C101,5,22.34,52.71,0
802,C101,6,29.56,56.02,0
802,C101,7,43.12,42.1,0
802,C101,8,17.41,46.38,0
802,C101,9,16.61,72.1,0
802,C101,10,18.97,41.86,0
803,C103,1,24.27,50.9,0
803,C103,2,40.88,60.17,0
803,C103,3,37.85,16.9,0
803,C103,4,20.9,57.14,0
803,C103,5,15.29,78.59,0
803,C103,6,25.2,47.21,0
803,C103,7,32.05,35.95,0
803,C103,8,15.4,78.95,0
804,C103,1,25.36,39.59,0
804,C103,2,20.4,78.58,0
804,C103,3,32.42,30.27,0
804,C103,4,14.96,53.66,0
804,C103,5,15.25,83.37,0
804,C103,6,6.87,70.28,0
804,C103,7,20.42,30.68,0
804,C103,8,6.3,52.21,0
805,C103,1,19.52,45.17,1
805,C103,2,24.02,81.62,1
805,C103,3,27.53,62.45,1
805,C103,4,22.85,73.39,1
805,C103,5,13.13,72.56,1
805,C103,6,19.23,70.95,1
805,C103,7,22.81,43.38,1
805,C103,8,13.05,30.94,1
806,C103,1,10.49,57.58,0
806,C103,2,23.34,60.87,0
806,C103,3,29.53,40.03,0
806,C103,4,24.31,67.0,0
806,C103,5,33.15,59.49,0
806,C103,6,21.46,42.38,0
806,C103,7,34.57,43.99,0
806,C103,8,19.66,64.15,0
807,C101,1,35.19,51.59,0
807,C101,2,37.37,39.67,0
807,C101,3,33.16,19.15,0
807,C101,4,34.46,74.64,0
807,C101,5,25.49,44.74,0
807,C101,6,23.43,23.3,0
807,C101,7,36.65,4.45,0
807,C101,8,41.73,4.45,0
807,C101,9,26.23,20.23,0
807,C101,10,20.28,58.55,0
808,C101,1,17.49,35.97,0
808,C101,2,19.21,44.16,0
808,C101,3,40.18,48.83,0
808,C101,4,9.32,44.29,0
808,C101,5,23.08,59.01,0
808,C101,6,28.84,53.67,0
808,C101,7,41.66,20.56,0
808,C101,8,36.21,56.79,0
808,C101,9,33.67,63.78,0
808,C101,10,29.38,67.03,0
809,C102,1,22.93,47.19,0
809,C102,2,24.54,39.5,0
809,C102,3,50.56,34.49,0
809,C102,4,25.52,53.11,0
809,C102,5,49.3,30.31,0
809,C102,6,17.77,26.58,0
809,C102,7,35.18,33.98,0
809,C102,8,20.9,39.19,0
809,C102,9,25.91,39.76,0
809,C102,10,27.29,64.0,0
809,C102,11,30.32,60.5,0
809,C102,12,33.69,51.53,0
810,C101,1,20.76,33.91,0
810,C101,2,23.07,50.75,0
810,C101,3,45.16,33.49,0
810,C101,4,17.14,61.26,0
810,C101,5,23.97,23.28,0
810,C101,6,23.86,77.04,0
810,C101,7,38.32,23.27,0
810,C101,8,26.16,37.55,0
810,C101,9,20.67,41.93,0
810,C101,10,37.97,44.49,0
811,C103,1,29.8,18.17,0
811,C103,2,34.26,46.4,0
811,C103,3,48.83,16.75,0
811,C103,4,53.62,39.59,0
811,C103,5,40.11,55.82,0
811,C103,6,39.16,0.0,0
811,C103,7,59.84,1.71,0
811,C103,8,38.74,0.74,0
812,C101,1,26.19,23.91,0
812,C101,2,26.34,50.95,0
812,C101,3,37.61,29.09,0
812,C101,4,20.21,32.62,0
812,C101,5,33.02,20.52,0
812,C101,6,16.77,42.84,0
812,C101,7,55.86,22.85,0
812,C101,8,25.26,37.8,0
812,C101,9,30.35,39.11,0
812,C101,10,5.0,19.43,0
813,C102,1,33.68,32.95,0
813,C102,2,38.87,34.03,0
813,C102,3,34.2,34.58,0
813,C102,4,45.67,11.29,0
813,C102,5,35.63,21.24,0
813,C102,6,33.56,45.97,0
813,C102,7,70.88,27.62,0
813,C102,8,35.22,25.07,0
813,C102,9,34.02,50.56,0
813,C102,10,31.59,16.88,0
813,C102,11,14.76,37.86,0
813,C102,12,34.72,20.48,0
814,C103,1,17.91,54.34,0
814,C103,2,20.73,51.1,0
814,C103,3,32.9,49.09,0
814,C103,4,12.91,63.69,0
814,C103,5,22.04,58.67,0
814,C103,6,26.9,57.1,0
814,C103,7,34.6,44.73,0
814,C103,8,17.34,60.85,0
815,C103,1,27.24,33.66,0
815,C103,2,32.98,39.71,0
815,C103,3,46.51,25.48,0
815,C103,4,13.26,38.96,0
815,C103,5,29.11,42.13,0
815,C103,6,22.86,20.56,0
815,C103,7,48.69,22.92,0
815,C103,8,30.13,34.27,0
816,C102,1,22.99,27.39,0
816,C102,2,31.31,32.87,0
816,C102,3,42.03,32.05,0
816,C102,4,21.75,23.86,0
816,C102,5,48.9,34.0,0
816,C102,6,32.65,71.01,0
816,C102,7,47.67,24.94,0
816,C102,8,26.43,29.43,0
816,C102,9,34.98,50.41,0
816,C102,10,22.4,26.28,0
816,C102,11,15.13,56.71,0
816,C102,12,28.12,45.14,0
817,C102,1,16.36,44.92,0
817,C102,2,32.39,44.09,0
817,C102,3,43.8,17.95,0
817,C102,4,39.53,41.46,0
817,C102,5,40.43,26.05,0
817,C102,6,38.48,47.12,0
817,C102,7,46.79,15.18,0
817,C102,8,46.23,20.66,0
817,C102,9,38.64,29.6,0
817,C102,10,12.33,47.41,0
817,C102,11,5.0,0.72,0
817,C102,12,37.55,38.38,0
818,C103,1,32.34,0.0,0
818,C103,2,38.09,36.82,0
818,C103,3,45.77,22.26,0
818,C103,4,35.89,32.64,0
818,C103,5,11.57,66.02,0
818,C103,6,43.16,13.8,0
818,C103,7,42.69,19.69,0
818,C103,8,41.91,0.68,0
819,C101,1,12.39,30.74,0
819,C101,2,25.27,36.21,0
819,C101,3,38.94,15.83,0
819,C101,4,36.19,41.83,0
819,C101,5,35.51,32.36,0
819,C101,6,24.28,33.23,0
819,C101,7,50.0,1.57,0
819,C101,8,33.93,39.65,0
819,C101,9,30.62,32.77,0
819,C101,10,5.0,28.42,0
820,C101,1,16.57,61.89,1
820,C101,2,16.59,71.82,1
820,C101,3,28.37,42.04,1
820,C101,4,18.84,91.65,1
820,C101,5,22.03,100.0,1
820,C101,6,12.89,91.64,1
820,C101,7,20.4,47.87,1
820,C101,8,20.53,58.84,1
820,C101,9,16.98,80.16,1
820,C101,10,12.59,91.54,1
821,C103,1,58.14,37.64,0
821,C103,2,34.25,16.58,0
821,C103,3,46.99,13.72,0
821,C103,4,34.74,41.44,0
821,C103,5,58.48,25.61,0
821,C103,6,25.36,14.43,0
